Tag , Additions , Score , Org , Year , Repo , Author_Id , year_weight 
Test_PR , 201 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 198 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 704 , 13.5 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 286 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 77 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 594 , 13.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 152 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 121 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 162 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 241 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 638 , 13.25 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 562 , 13.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 324 , 12.5 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 393 , 12.5 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 614 , 13.25 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 101 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 214 , 5.0 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 385 , 12.5 , Broadcom , 2023 , sonic-mgmt , Chandra-BS , 0.25
Test_PR , 82 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 17 , 2.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 170 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 64 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 188 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 241 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 75 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 46 , 2.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 1025 , 14.25 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 3695 , 20.75 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 670 , 13.25 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 882 , 13.75 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 3277 , 19.75 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 2277 , 17.25 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 1256 , 14.75 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 999 , 14.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 133 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 136 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 142 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 680 , 13.25 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 188 , 5.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 0 , 2.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 0 , 2.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 7219 , 29.75 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 16745 , 53.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 2127 , 17.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 2197 , 17.0 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 370 , 12.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 2305 , 17.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 392 , 12.5 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 1009 , 14.25 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Test_PR , 1886 , 16.25 , Broadcom , 2023 , sonic-mgmt , ramakristipati , 0.25
Dev_PR , 1 , 4.0 , Broadcom , 2022 , sonic-sairedis , sumanbrcm , 0.2
Dev_PR , 31 , 4.0 , Broadcom , 2022 , sonic-sairedis , anilkpan , 0.2
Dev_PR , 728 , 21.6 , Broadcom , 2022 , sonic-sairedis , jiahua-wang , 0.2
Dev_PR , 23 , 4.0 , Broadcom , 2022 , sonic-sairedis , ds952811 , 0.2
Dev_PR , 55 , 8.0 , Broadcom , 2022 , sonic-utilities , preetham-singh , 0.2
Dev_PR , 47 , 4.0 , Broadcom , 2022 , sonic-utilities , skbhava , 0.2
Dev_PR , 224 , 8.0 , Broadcom , 2022 , sonic-utilities , sg893052 , 0.2
Dev_PR , 0 , 4.0 , Broadcom , 2022 , sonic-utilities , anilkpan , 0.2
Dev_PR , 17 , 4.0 , Broadcom , 2022 , sonic-utilities , anilkpan , 0.2
Dev_PR , 433 , 20.400000000000002 , Broadcom , 2022 , sonic-utilities , preetham-singh , 0.2
Dev_PR , 5 , 4.0 , Broadcom , 2022 , sonic-utilities , AkhileshSamineni , 0.2
Dev_PR , 122 , 8.0 , Broadcom , 2022 , sonic-utilities , rupesh-k , 0.2
Dev_PR , 224 , 8.0 , Broadcom , 2022 , sonic-utilities , sg893052 , 0.2
Dev_PR , 477 , 20.400000000000002 , Broadcom , 2022 , sonic-utilities , mohan-selvaraj , 0.2
Dev_PR , 17 , 4.0 , Broadcom , 2022 , sonic-buildimage , michaelli10 , 0.2
Dev_PR , 308 , 20.0 , Broadcom , 2022 , sonic-buildimage , FuzailBrcm , 0.2
Dev_PR , 13 , 4.0 , Broadcom , 2022 , sonic-buildimage , michaelli10 , 0.2
Dev_PR , 4 , 4.0 , Broadcom , 2022 , sonic-buildimage , Kalimuthu-Velappan , 0.2
Dev_PR , 6 , 4.0 , Broadcom , 2022 , sonic-buildimage , adyeung , 0.2
Dev_PR , 586 , 20.8 , Broadcom , 2022 , sonic-buildimage , Kalimuthu-Velappan , 0.2
Dev_PR , 2 , 4.0 , Broadcom , 2022 , sonic-buildimage , jiahua-wang , 0.2
Dev_PR , 26 , 4.0 , Broadcom , 2022 , sonic-buildimage , FuzailBrcm , 0.2
Dev_PR , 6 , 4.0 , Broadcom , 2022 , sonic-buildimage , hasan-brcm , 0.2
Dev_PR , 1 , 4.0 , Broadcom , 2022 , sonic-buildimage , rajendra-dendukuri , 0.2
Dev_PR , 22 , 4.0 , Broadcom , 2022 , sonic-buildimage , michaelli10 , 0.2
Dev_PR , 1 , 4.0 , Broadcom , 2022 , sonic-buildimage , hasan-brcm , 0.2
Dev_PR , 32 , 4.0 , Broadcom , 2022 , sonic-buildimage , sg893052 , 0.2
Dev_PR , 2 , 4.0 , Broadcom , 2022 , sonic-buildimage , hasan-brcm , 0.2
Dev_PR , 9 , 4.0 , Broadcom , 2022 , sonic-buildimage , AmitKaushik7 , 0.2
Dev_PR , 280 , 8.0 , Broadcom , 2022 , sonic-buildimage , geans-pin , 0.2
Dev_PR , 206 , 8.0 , Broadcom , 2022 , sonic-buildimage , suresh-rupanagudi , 0.2
Dev_PR , 162 , 8.0 , Broadcom , 2022 , sonic-buildimage , rajendra-dendukuri , 0.2
Dev_PR , 8 , 4.0 , Broadcom , 2022 , sonic-buildimage , FuzailBrcm , 0.2
Dev_PR , 5 , 4.0 , Broadcom , 2022 , sonic-buildimage , FuzailBrcm , 0.2
Dev_PR , 63 , 8.0 , Broadcom , 2022 , sonic-buildimage , AmitKaushik7 , 0.2
Dev_PR , 185 , 8.0 , Broadcom , 2022 , sonic-buildimage , Kalimuthu-Velappan , 0.2
Dev_PR , 248 , 8.0 , Broadcom , 2022 , sonic-buildimage , FuzailBrcm , 0.2
Dev_PR , 1282 , 23.6 , Broadcom , 2022 , sonic-buildimage , FuzailBrcm , 0.2
Dev_PR , 56 , 8.0 , Broadcom , 2022 , sonic-buildimage , nkelapur , 0.2
Dev_PR , 613 , 21.200000000000003 , Broadcom , 2022 , sonic-buildimage , gitsabari , 0.2
Dev_PR , 335 , 20.0 , Broadcom , 2022 , sonic-buildimage , srj102 , 0.2
Dev_PR , 67 , 8.0 , Broadcom , 2022 , sai , JaiOCP , 0.2
Dev_PR , 233 , 8.0 , Broadcom , 2022 , sai , JaiOCP , 0.2
Dev_PR , 46 , 4.0 , Broadcom , 2022 , sai , jiahua-wang , 0.2
Dev_PR , 10 , 4.0 , Broadcom , 2022 , sai , JaiOCP , 0.2
Dev_PR , 58 , 8.0 , Broadcom , 2022 , sai , JaiOCP , 0.2
Dev_PR , 8 , 4.0 , Broadcom , 2022 , sai , ds952811 , 0.2
Dev_PR , 103 , 8.0 , Broadcom , 2022 , sai , JaiOCP , 0.2
Dev_PR , 69 , 8.0 , Broadcom , 2022 , sai , JaiOCP , 0.2
Dev_PR , 1068 , 22.8 , Broadcom , 2022 , sonic-platform-pdk-pde , geans-pin , 0.2
Dev_PR , 137 , 8.0 , Broadcom , 2022 , sonic-mgmt-common , maheshwari-mayank , 0.2
Dev_PR , 1 , 4.0 , Broadcom , 2022 , sonic-ztp , rajendra-dendukuri , 0.2
Dev_PR , 1 , 4.0 , Broadcom , 2022 , sonic-swss-common , mohan-selvaraj , 0.2
Dev_PR , 159 , 8.0 , Broadcom , 2022 , sonic-swss , tapashdas , 0.2
Dev_PR , 12 , 4.0 , Broadcom , 2022 , sonic-swss , kishorekunal01 , 0.2
Dev_PR , 11 , 4.0 , Broadcom , 2022 , sonic-swss , anilkpan , 0.2
Dev_PR , 569 , 20.8 , Broadcom , 2022 , sonic-swss , ds952811 , 0.2
Dev_PR , 114 , 8.0 , Broadcom , 2022 , sonic-swss , AkhileshSamineni , 0.2
Dev_PR , 5 , 4.0 , Broadcom , 2022 , sonic-swss , sumanbrcm , 0.2
Dev_PR , 41 , 4.0 , Broadcom , 2022 , sonic-swss , Praveen-Brcm , 0.2
Dev_PR , 8 , 4.0 , Broadcom , 2022 , sonic-swss , rupesh-k , 0.2
Dev_PR , 12 , 4.0 , Broadcom , 2022 , sonic-swss , utpalkantpintoo , 0.2
Dev_PR , 3 , 3.0 , Broadcom , 2021 , sonic-sairedis , PrabhuSreenivasan , 0.15
Dev_PR , 66 , 6.0 , Broadcom , 2021 , sonic-sairedis , geans-pin , 0.15
Dev_PR , 722 , 16.2 , Broadcom , 2021 , sonic-platform-daemons , ds952811 , 0.15
Dev_PR , 6 , 3.0 , Broadcom , 2021 , sonic-utilities , rajendra-dendukuri , 0.15
Dev_PR , 204 , 6.0 , Broadcom , 2021 , sonic-utilities , preetham-singh , 0.15
Dev_PR , 104 , 6.0 , Broadcom , 2021 , sonic-utilities , AkhileshSamineni , 0.15
Dev_PR , 696 , 15.899999999999999 , Broadcom , 2021 , sonic-utilities , a-barboza , 0.15
Dev_PR , 299 , 6.0 , Broadcom , 2021 , sonic-utilities , FuzailBrcm , 0.15
Dev_PR , 241 , 6.0 , Broadcom , 2021 , sonic-utilities , AkhileshSamineni , 0.15
Dev_PR , 434 , 15.299999999999999 , Broadcom , 2021 , sonic-utilities , FuzailBrcm , 0.15
Dev_PR , 529 , 15.6 , Broadcom , 2021 , sonic-utilities , AkhileshSamineni , 0.15
Dev_PR , 994 , 16.8 , Broadcom , 2021 , sonic-utilities , gitsabari , 0.15
Dev_PR , 314 , 15.0 , Broadcom , 2021 , sonic-buildimage , AkhileshSamineni , 0.15
Dev_PR , 770 , 16.2 , Broadcom , 2021 , sonic-buildimage , sg893052 , 0.15
Dev_PR , 68 , 6.0 , Broadcom , 2021 , sonic-buildimage , preetham-singh , 0.15
Dev_PR , 1 , 3.0 , Broadcom , 2021 , sonic-buildimage , Praveen-Brcm , 0.15
Dev_PR , 1 , 3.0 , Broadcom , 2021 , sonic-buildimage , Praveen-Brcm , 0.15
Dev_PR , 368 , 15.0 , Broadcom , 2021 , sonic-buildimage , ph408077 , 0.15
Dev_PR , 1 , 3.0 , Broadcom , 2021 , sonic-buildimage , rajendra-dendukuri , 0.15
Dev_PR , 170 , 6.0 , Broadcom , 2021 , sonic-buildimage , abhishekd0 , 0.15
Dev_PR , 729 , 16.2 , Broadcom , 2021 , sonic-buildimage , rupesh-k , 0.15
Dev_PR , 333 , 15.0 , Broadcom , 2021 , sonic-buildimage , AmitKaushik7 , 0.15
Dev_PR , 2141 , 20.4 , Broadcom , 2021 , sonic-buildimage , AmitKaushik7 , 0.15
Dev_PR , 4047 , 26.099999999999998 , Broadcom , 2021 , sonic-buildimage , a-barboza , 0.15
Dev_PR , 1084 , 17.099999999999998 , Broadcom , 2021 , sonic-buildimage , geans-pin , 0.15
Dev_PR , 6 , 3.0 , Broadcom , 2021 , sonic-buildimage , a-barboza , 0.15
Dev_PR , 334 , 15.0 , Broadcom , 2021 , sonic-buildimage , geans-pin , 0.15
Dev_PR , 264 , 6.0 , Broadcom , 2021 , sonic-buildimage , mohan-selvaraj , 0.15
Dev_PR , 406 , 15.299999999999999 , Broadcom , 2021 , sonic-buildimage , amaneti , 0.15
Dev_PR , 101 , 6.0 , Broadcom , 2021 , sonic-buildimage , FuzailBrcm , 0.15
Dev_PR , 1227 , 17.7 , Broadcom , 2021 , sonic-buildimage , AkhileshSamineni , 0.15
Dev_PR , 101 , 6.0 , Broadcom , 2021 , sonic-buildimage , maheshwari-mayank , 0.15
Dev_PR , 4 , 3.0 , Broadcom , 2021 , sonic-buildimage , Kalimuthu-Velappan , 0.15
Dev_PR , 107 , 6.0 , Broadcom , 2021 , sonic-buildimage , sudhanshukumar22 , 0.15
Dev_PR , 84 , 6.0 , Broadcom , 2021 , sonic-buildimage , sudhanshukumar22 , 0.15
Dev_PR , 14 , 3.0 , Broadcom , 2021 , sonic-buildimage , dutta-partha , 0.15
Dev_PR , 45 , 3.0 , Broadcom , 2021 , sonic-buildimage , AkhileshSamineni , 0.15
Dev_PR , 163 , 6.0 , Broadcom , 2021 , sonic-buildimage , kishorekunal01 , 0.15
Dev_PR , 1569 , 18.599999999999998 , Broadcom , 2021 , sai , dipankar-ba , 0.15
Dev_PR , 66 , 6.0 , Broadcom , 2021 , sai , SarathBug , 0.15
Dev_PR , 8 , 3.0 , Broadcom , 2021 , sai , SarathBug , 0.15
Dev_PR , 4 , 3.0 , Broadcom , 2021 , sai , dipankar-ba , 0.15
Dev_PR , 126 , 6.0 , Broadcom , 2021 , sai , JaiOCP , 0.15
Dev_PR , 13 , 3.0 , Broadcom , 2021 , sai , bandaru-viswanath , 0.15
Dev_PR , 272 , 6.0 , Broadcom , 2021 , sai , JaiOCP , 0.15
Dev_PR , 23 , 3.0 , Broadcom , 2021 , sai , dipankar-ba , 0.15
Dev_PR , 3 , 3.0 , Broadcom , 2021 , sonic-mgmt-common , dutta-partha , 0.15
Dev_PR , 56 , 6.0 , Broadcom , 2021 , sonic-mgmt-framework , sachinholla , 0.15
Dev_PR , 643 , 15.899999999999999 , Broadcom , 2021 , sonic-mgmt-framework , gitsabari , 0.15
Dev_PR , 10 , 3.0 , Broadcom , 2021 , sonic-swss-common , Praveen-Brcm , 0.15
Dev_PR , 164 , 6.0 , Broadcom , 2021 , sonic-swss , AkhileshSamineni , 0.15
Dev_PR , 85 , 6.0 , Broadcom , 2021 , sonic-swss , AkhileshSamineni , 0.15
Dev_PR , 0 , 3.0 , Broadcom , 2021 , sonic-swss , RajeshPukhrajJain , 0.15
Dev_PR , 15 , 3.0 , Broadcom , 2021 , sonic-swss , PrabhuSreenivasan , 0.15
Dev_PR , 132 , 6.0 , Broadcom , 2021 , sonic-swss , nkelapur , 0.15
Dev_PR , 71 , 6.0 , Broadcom , 2021 , sonic-swss , nkelapur , 0.15
Dev_PR , 1979 , 19.8 , Broadcom , 2021 , sonic-swss , gitsabari , 0.15
Dev_PR , 1263 , 17.7 , Broadcom , 2021 , sonic-swss , jainp1979 , 0.15
Test_PR , 1 , 1.5 , Broadcom , 2021 , sonic-mgmt , Abdul-Raheem10 , 0.15
Test_PR , 0 , 1.5 , Broadcom , 2021 , sonic-mgmt , ramakristipati , 0.15
Dev_PR , 69 , 4.0 , Broadcom , 2020 , sonic-sairedis , PrabhuSreenivasan , 0.1
Dev_PR , 61 , 4.0 , Broadcom , 2020 , sonic-sairedis , vishnushetty , 0.1
Dev_PR , 26 , 2.0 , Broadcom , 2020 , sonic-sairedis , AkhileshSamineni , 0.1
Dev_PR , 747 , 10.8 , Broadcom , 2020 , sonic-sairedis , sydlogan , 0.1
Dev_PR , 28 , 2.0 , Broadcom , 2020 , sonic-sairedis , AkhileshSamineni , 0.1
Dev_PR , 11673 , 32.6 , Broadcom , 2020 , sonic-stp , ph408077 , 0.1
Dev_PR , 32 , 2.0 , Broadcom , 2020 , sonic-linux-kernel , olivier-singla , 0.1
Dev_PR , 694 , 10.600000000000001 , Broadcom , 2020 , sonic-linux-kernel , kirankella , 0.1
Dev_PR , 2 , 2.0 , Broadcom , 2020 , sonic-utilities , jangidrk , 0.1
Dev_PR , 309 , 10.0 , Broadcom , 2020 , sonic-utilities , AkhileshSamineni , 0.1
Dev_PR , 1 , 2.0 , Broadcom , 2020 , sonic-utilities , rajendra-dendukuri , 0.1
Dev_PR , 50 , 2.0 , Broadcom , 2020 , sonic-utilities , sumanbrcm , 0.1
Dev_PR , 1 , 2.0 , Broadcom , 2020 , sonic-utilities , AkhileshSamineni , 0.1
Dev_PR , 3 , 2.0 , Broadcom , 2020 , sonic-utilities , AkhileshSamineni , 0.1
Dev_PR , 411 , 10.200000000000001 , Broadcom , 2020 , sonic-utilities , FuzailBrcm , 0.1
Dev_PR , 301 , 10.0 , Broadcom , 2020 , sonic-utilities , rupesh-k , 0.1
Dev_PR , 141 , 4.0 , Broadcom , 2020 , sonic-utilities , stevenlu99 , 0.1
Dev_PR , 19 , 2.0 , Broadcom , 2020 , sonic-utilities , AkhileshSamineni , 0.1
Dev_PR , 251 , 4.0 , Broadcom , 2020 , sonic-utilities , preetham-singh , 0.1
Dev_PR , 0 , 2.0 , Broadcom , 2020 , sonic-utilities , rajendra-dendukuri , 0.1
Dev_PR , 896 , 11.0 , Broadcom , 2020 , sonic-utilities , srj102 , 0.1
Dev_PR , 7 , 2.0 , Broadcom , 2020 , sonic-utilities , AkhileshSamineni , 0.1
Dev_PR , 779 , 10.8 , Broadcom , 2020 , sonic-utilities , olivier-singla , 0.1
Dev_PR , 2514 , 14.4 , Broadcom , 2020 , sonic-utilities , AkhileshSamineni , 0.1
Dev_PR , 56 , 4.0 , Broadcom , 2020 , sonic-utilities , rajendra-dendukuri , 0.1
Dev_PR , 17 , 2.0 , Broadcom , 2020 , sonic-buildimage , Kalimuthu-Velappan , 0.1
Dev_PR , 22 , 2.0 , Broadcom , 2020 , sonic-buildimage , faraazbrcm , 0.1
Dev_PR , 38 , 2.0 , Broadcom , 2020 , sonic-buildimage , kishorekunal01 , 0.1
Dev_PR , 3 , 2.0 , Broadcom , 2020 , sonic-buildimage , Kalimuthu-Velappan , 0.1
Dev_PR , 6 , 2.0 , Broadcom , 2020 , sonic-buildimage , Kalimuthu-Velappan , 0.1
Dev_PR , 1 , 2.0 , Broadcom , 2020 , sonic-buildimage , sachinholla , 0.1
Dev_PR , 1 , 2.0 , Broadcom , 2020 , sonic-buildimage , rajendra-dendukuri , 0.1
Dev_PR , 1639 , 12.600000000000001 , Broadcom , 2020 , sonic-buildimage , sydlogan , 0.1
Dev_PR , 8 , 2.0 , Broadcom , 2020 , sonic-buildimage , sachinholla , 0.1
Dev_PR , 18064 , 45.400000000000006 , Broadcom , 2020 , sonic-buildimage , FuzailBrcm , 0.1
Dev_PR , 1 , 2.0 , Broadcom , 2020 , sonic-buildimage , rajendra-dendukuri , 0.1
Dev_PR , 1 , 2.0 , Broadcom , 2020 , sonic-buildimage , AkhileshSamineni , 0.1
Dev_PR , 2 , 2.0 , Broadcom , 2020 , sonic-buildimage , anand-kumar-subramanian , 0.1
Dev_PR , 10 , 2.0 , Broadcom , 2020 , sonic-buildimage , Kalimuthu-Velappan , 0.1
Dev_PR , 51 , 4.0 , Broadcom , 2020 , sonic-buildimage , olivier-singla , 0.1
Dev_PR , 29 , 2.0 , Broadcom , 2020 , sonic-buildimage , Kalimuthu-Velappan , 0.1
Dev_PR , 2 , 2.0 , Broadcom , 2020 , sonic-buildimage , Kalimuthu-Velappan , 0.1
Dev_PR , 0 , 2.0 , Broadcom , 2020 , sonic-buildimage , dutta-partha , 0.1
Dev_PR , 63 , 4.0 , Broadcom , 2020 , sonic-buildimage , olivier-singla , 0.1
Dev_PR , 5 , 2.0 , Broadcom , 2020 , sonic-buildimage , Kalimuthu-Velappan , 0.1
Dev_PR , 1 , 2.0 , Broadcom , 2020 , sai , JaiOCP , 0.1
Dev_PR , 25 , 2.0 , Broadcom , 2020 , sai , JaiOCP , 0.1
Dev_PR , 19 , 2.0 , Broadcom , 2020 , sai , JaiOCP , 0.1
Dev_PR , 169 , 4.0 , Broadcom , 2020 , sai , JaiOCP , 0.1
Dev_PR , 4 , 2.0 , Broadcom , 2020 , sai , michaelli10 , 0.1
Dev_PR , 9 , 2.0 , null , 2020 , sai , prafull-brcm , 0.1
Dev_PR , 6 , 2.0 , Broadcom , 2020 , sai , JaiOCP , 0.1
Dev_PR , 5 , 2.0 , Broadcom , 2020 , sai , JaiOCP , 0.1
Dev_PR , 160 , 4.0 , null , 2020 , sai , prafull-brcm , 0.1
Dev_PR , 97 , 4.0 , Broadcom , 2020 , sai , bandaru-viswanath , 0.1
Dev_PR , 12 , 2.0 , Broadcom , 2020 , sai , bandaru-viswanath , 0.1
Dev_PR , 109 , 4.0 , Broadcom , 2020 , sonic-snmpagent , anilkpandey , 0.1
Dev_PR , 660 , 10.600000000000001 , Broadcom , 2020 , sonic-mgmt-common , mbalachandar , 0.1
Dev_PR , 399 , 10.0 , Broadcom , 2020 , sonic-mgmt-common , dutta-partha , 0.1
Dev_PR , 511 , 10.4 , Broadcom , 2020 , sonic-mgmt-common , a-barboza , 0.1
Dev_PR , 522 , 10.4 , Broadcom , 2020 , sonic-mgmt-common , dutta-partha , 0.1
Dev_PR , 642 , 10.600000000000001 , Broadcom , 2020 , sonic-mgmt-common , anand-kumar-subramanian , 0.1
Dev_PR , 714 , 10.8 , Broadcom , 2020 , sonic-mgmt-common , dutta-partha , 0.1
Dev_PR , 1042 , 11.4 , Broadcom , 2020 , sonic-mgmt-common , dutta-partha , 0.1
Dev_PR , 433 , 10.200000000000001 , Broadcom , 2020 , sonic-mgmt-common , anand-kumar-subramanian , 0.1
Dev_PR , 1000 , 11.4 , Broadcom , 2020 , sonic-mgmt-common , sachinholla , 0.1
Dev_PR , 656 , 10.600000000000001 , Broadcom , 2020 , sonic-mgmt-common , mbalachandar , 0.1
Dev_PR , 495 , 10.200000000000001 , Broadcom , 2020 , sonic-mgmt-common , anand-kumar-subramanian , 0.1
Dev_PR , 8 , 2.0 , Broadcom , 2020 , sonic-platform-common , FuzailBrcm , 0.1
Dev_PR , 28 , 2.0 , Broadcom , 2020 , sonic-ztp , rajendra-dendukuri , 0.1
Dev_PR , 307 , 10.0 , Broadcom , 2020 , sonic-ztp , rajendra-dendukuri , 0.1
Dev_PR , 9 , 2.0 , Broadcom , 2020 , sonic-mgmt-framework , sachinholla , 0.1
Dev_PR , 10 , 2.0 , Broadcom , 2020 , sonic-mgmt-framework , sachinholla , 0.1
Dev_PR , 438 , 10.200000000000001 , Broadcom , 2020 , sonic-mgmt-framework , faraazbrcm , 0.1
Dev_PR , 8 , 2.0 , Broadcom , 2020 , sonic-mgmt-framework , mbalachandar , 0.1
Dev_PR , 4 , 2.0 , Broadcom , 2020 , sonic-mgmt-framework , anand-kumar-subramanian , 0.1
Dev_PR , 45 , 2.0 , Broadcom , 2020 , sonic-swss-common , srj102 , 0.1
Dev_PR , 2 , 2.0 , Broadcom , 2020 , sonic-swss-common , mohan-selvaraj , 0.1
Dev_PR , 8 , 2.0 , Broadcom , 2020 , sonic-swss-common , srj102 , 0.1
Dev_PR , 52 , 4.0 , Broadcom , 2020 , sonic-swss , anilkpan , 0.1
Dev_PR , 28 , 2.0 , Broadcom , 2020 , sonic-swss , amaneti , 0.1
Dev_PR , 8 , 2.0 , Broadcom , 2020 , sonic-swss , AkhileshSamineni , 0.1
Dev_PR , 2 , 2.0 , Broadcom , 2020 , sonic-swss , sydlogan , 0.1
Dev_PR , 1597 , 12.4 , Broadcom , 2020 , sonic-swss , tapashdas , 0.1
Dev_PR , 656 , 10.600000000000001 , Broadcom , 2020 , sonic-swss , kishorekunal01 , 0.1
Dev_PR , 11321 , 32.0 , Broadcom , 2020 , sonic-swss , sydlogan , 0.1
Dev_PR , 57 , 4.0 , Broadcom , 2020 , sonic-swss , michaelli10 , 0.1
Dev_PR , 6 , 2.0 , Broadcom , 2020 , sonic-swss , AkhileshSamineni , 0.1
Test_PR , 581 , 5.2 , Broadcom , 2020 , sonic-mgmt , ramakristipati , 0.1
Test_PR , 82124 , 86.80000000000001 , Broadcom , 2020 , sonic-mgmt , ramakristipati , 0.1
Test_PR , 15228 , 19.900000000000002 , Broadcom , 2020 , sonic-mgmt , ramakristipati , 0.1
Test_PR , 74196 , 78.80000000000001 , Broadcom , 2020 , sonic-mgmt , ramakristipati , 0.1
